id,user_id,action_type_id,value,points_awarded,date
11052,77,4,1.31,13,2025-10-21
11053,77,5,5.0,3,2025-10-21
11054,77,1,2.69,1,2025-10-22
11055,77,2,119.48,0,2025-10-22
11056,77,3,3.0,5,2025-10-22
11057,77,4,0.37,22,2025-10-22
11058,77,5,3.0,5,2025-10-22
11059,77,1,19.12,4,2025-10-23
11060,77,2,166.08,0,2025-10-23
11061,77,3,9.0,2,2025-10-23
11062,77,4,1.59,12,2025-10-23
11063,77,5,3.0,5,2025-10-23
11064,77,1,7.79,2,2025-10-24
11065,77,2,88.49,0,2025-10-24
11066,77,3,8.0,2,2025-10-24
11067,77,4,1.76,11,2025-10-24
11068,77,5,4.0,4,2025-10-24
11069,77,1,0.17,0,2025-10-25
11070,77,2,164.96,0,2025-10-25
11071,77,3,3.0,5,2025-10-25
11072,77,4,1.69,11,2025-10-25
11073,77,1,8.3,2,2025-10-26
11074,77,2,103.46,0,2025-10-26
11075,77,3,9.0,2,2025-10-26
11076,77,4,1.19,14,2025-10-26
11077,77,1,9.45,2,2025-10-27
11078,77,2,129.48,0,2025-10-27
11079,77,3,4.0,4,2025-10-27
11080,77,4,1.54,12,2025-10-27
11081,77,5,4.0,4,2025-10-27
11082,77,1,8.31,2,2025-10-28
11083,77,2,10.52,1,2025-10-28
11084,77,3,9.0,2,2025-10-28
11085,77,4,1.46,12,2025-10-28
11086,77,5,3.0,5,2025-10-28
11087,77,1,2.68,1,2025-10-29
11088,77,2,19.85,0,2025-10-29
11089,77,3,4.0,4,2025-10-29
11090,77,4,1.33,13,2025-10-29
11091,77,1,11.5,2,2025-10-30
11092,77,2,28.51,0,2025-10-30
11093,77,3,4.0,4,2025-10-30
11094,77,4,0.68,18,2025-10-30
11095,77,5,3.0,5,2025-10-30
11096,77,1,0.53,0,2025-10-31
11097,77,2,33.68,0,2025-10-31
11098,77,3,6.0,3,2025-10-31
11099,77,4,0.63,18,2025-10-31
11100,77,5,5.0,3,2025-10-31
11101,77,1,12.04,2,2025-11-01
11102,77,2,35.14,0,2025-11-01
11103,77,3,3.0,5,2025-11-01
11104,77,4,1.07,15,2025-11-01
11105,77,5,2.0,7,2025-11-01
11106,77,1,5.1,1,2025-11-02
11107,77,2,16.2,1,2025-11-02
11108,77,3,4.0,4,2025-11-02
11109,77,4,0.52,20,2025-11-02
11110,77,5,4.0,4,2025-11-02
11111,77,1,16.59,3,2025-11-03
11112,77,2,117.18,0,2025-11-03
11113,77,3,5.0,3,2025-11-03
11114,77,4,0.7,18,2025-11-03
11115,77,5,3.0,5,2025-11-03
11116,77,1,14.88,3,2025-11-04
11117,77,2,98.29,0,2025-11-04
11118,77,3,1.0,10,2025-11-04
11119,77,4,0.5,20,2025-11-04
11120,77,5,1.0,10,2025-11-04
11121,77,1,18.78,4,2025-11-05
11122,77,2,170.45,0,2025-11-05
11123,77,4,1.18,14,2025-11-05
11124,77,5,1.0,10,2025-11-05
11125,77,1,12.15,2,2025-11-06
11126,77,2,149.09,0,2025-11-06
11127,77,4,0.96,15,2025-11-06
11128,77,5,5.0,3,2025-11-06
11129,78,1,14.9,3,2025-10-08
11130,78,2,26.99,0,2025-10-08
11131,78,3,2.0,7,2025-10-08
11132,78,4,1.6,12,2025-10-08
11133,78,5,2.0,7,2025-10-08
11134,78,1,16.35,3,2025-10-09
11135,78,2,96.54,0,2025-10-09
11136,78,3,2.0,7,2025-10-09
11137,78,4,1.04,15,2025-10-09
11138,78,1,8.49,2,2025-10-10
11139,78,2,105.43,0,2025-10-10
11140,78,3,2.0,7,2025-10-10
11141,78,4,1.36,13,2025-10-10
11142,78,5,4.0,4,2025-10-10
11143,78,1,19.26,4,2025-10-11
11144,78,2,29.69,0,2025-10-11
11145,78,3,4.0,4,2025-10-11
11146,78,4,1.82,11,2025-10-11
11147,78,1,15.6,3,2025-10-12
11148,78,2,68.24,0,2025-10-12
11149,78,3,3.0,5,2025-10-12
11150,78,4,1.11,14,2025-10-12
11151,78,5,5.0,3,2025-10-12
11152,78,1,10.57,2,2025-10-13
11153,78,2,79.27,0,2025-10-13
11154,78,3,3.0,5,2025-10-13
11155,78,4,0.7,18,2025-10-13
11156,78,5,2.0,7,2025-10-13
11157,78,1,2.05,0,2025-10-14
11158,78,2,73.0,0,2025-10-14
11159,78,4,1.33,13,2025-10-14
11160,78,1,11.62,2,2025-10-15
11161,78,2,21.02,0,2025-10-15
11162,78,3,4.0,4,2025-10-15
11163,78,4,0.79,17,2025-10-15
11164,78,5,1.0,10,2025-10-15
11165,78,1,9.06,2,2025-10-16
11166,78,2,53.39,0,2025-10-16
11167,78,3,2.0,7,2025-10-16
11168,78,4,0.98,15,2025-10-16
11169,78,5,4.0,4,2025-10-16
11170,78,1,12.52,3,2025-10-17
11171,78,2,140.33,0,2025-10-17
11172,78,3,9.0,2,2025-10-17
11173,78,4,1.67,11,2025-10-17
11174,78,5,5.0,3,2025-10-17
11175,78,1,12.09,2,2025-10-18
11176,78,2,112.05,0,2025-10-18
11177,78,3,10.0,2,2025-10-18
11178,78,4,1.45,12,2025-10-18
11179,78,5,3.0,5,2025-10-18
11180,78,1,2.9,1,2025-10-19
11181,78,2,143.2,0,2025-10-19
11182,78,3,9.0,2,2025-10-19
11183,78,4,0.95,15,2025-10-19
11184,78,5,4.0,4,2025-10-19
11185,78,1,2.06,0,2025-10-20
11186,78,2,13.62,1,2025-10-20
11187,78,3,8.0,2,2025-10-20
11188,78,4,1.81,11,2025-10-20
11189,78,5,4.0,4,2025-10-20
11190,78,1,3.89,1,2025-10-21
11191,78,2,39.77,0,2025-10-21
11192,78,3,3.0,5,2025-10-21
11193,78,4,0.48,20,2025-10-21
11194,78,5,1.0,10,2025-10-21
11195,78,1,19.38,4,2025-10-22
11196,78,2,78.72,0,2025-10-22
11197,78,3,8.0,2,2025-10-22
11198,78,4,1.93,10,2025-10-22
11199,78,1,19.8,4,2025-10-23
11200,78,2,90.41,0,2025-10-23
11201,78,3,6.0,3,2025-10-23
11202,78,4,1.39,13,2025-10-23
11203,78,5,3.0,5,2025-10-23
11204,78,1,0.61,0,2025-10-24
11205,78,2,85.14,0,2025-10-24
11206,78,3,3.0,5,2025-10-24
11207,78,4,0.83,16,2025-10-24
11208,78,5,5.0,3,2025-10-24
11209,78,1,6.52,1,2025-10-25
11210,78,2,122.63,0,2025-10-25
11211,78,3,5.0,3,2025-10-25
11212,78,4,1.41,12,2025-10-25
11213,78,5,4.0,4,2025-10-25
11214,78,1,15.14,3,2025-10-26
11215,78,2,152.12,0,2025-10-26
11216,78,3,4.0,4,2025-10-26
11217,78,4,1.71,11,2025-10-26
11218,78,5,2.0,7,2025-10-26
11219,78,1,2.36,0,2025-10-27
11220,78,2,34.22,0,2025-10-27
11221,78,3,9.0,2,2025-10-27
11222,78,4,1.34,13,2025-10-27
11223,78,5,2.0,7,2025-10-27
11224,78,1,15.68,3,2025-10-28
11225,78,2,79.06,0,2025-10-28
11226,78,3,5.0,3,2025-10-28
11227,78,4,1.23,13,2025-10-28
11228,78,5,1.0,10,2025-10-28
11229,78,1,15.67,3,2025-10-29
11230,78,2,75.01,0,2025-10-29
11231,78,3,6.0,3,2025-10-29
11232,78,4,0.89,16,2025-10-29
11233,78,5,5.0,3,2025-10-29
11234,78,1,0.3,0,2025-10-30
11235,78,2,91.93,0,2025-10-30
11236,78,3,6.0,3,2025-10-30
11237,78,4,0.47,20,2025-10-30
11238,78,5,5.0,3,2025-10-30
11239,78,1,16.14,3,2025-10-31
11240,78,2,63.33,0,2025-10-31
11241,78,3,5.0,3,2025-10-31
11242,78,4,1.97,10,2025-10-31
11243,78,1,5.34,1,2025-11-01
11244,78,2,102.05,0,2025-11-01
11245,78,3,3.0,5,2025-11-01
11246,78,4,1.3,13,2025-11-01
11247,78,5,2.0,7,2025-11-01
11248,78,1,17.98,4,2025-11-02
11249,78,2,155.29,0,2025-11-02
11250,78,3,2.0,7,2025-11-02
11251,78,4,1.11,14,2025-11-02
11252,78,5,1.0,10,2025-11-02
11253,78,6,1.0,1,2025-11-02
11254,78,1,10.28,2,2025-11-03
11255,78,2,112.07,0,2025-11-03
11256,78,3,6.0,3,2025-11-03
11257,78,4,0.41,21,2025-11-03
11258,78,1,7.74,2,2025-11-04
11259,78,2,44.35,0,2025-11-04
11260,78,3,1.0,10,2025-11-04
11261,78,4,1.44,12,2025-11-04
11262,78,5,4.0,4,2025-11-04
11263,78,1,17.09,3,2025-11-05
11264,78,2,18.15,1,2025-11-05
11265,78,3,1.0,10,2025-11-05
11266,78,4,0.94,15,2025-11-05
11267,78,1,5.86,1,2025-11-06
11268,78,2,113.11,0,2025-11-06
11269,78,3,5.0,3,2025-11-06
11270,78,4,0.39,22,2025-11-06
11271,78,5,3.0,5,2025-11-06
11272,79,1,10.44,2,2025-10-08
11273,79,2,158.21,0,2025-10-08
11274,79,3,7.0,2,2025-10-08
11275,79,4,1.39,13,2025-10-08
11276,79,5,5.0,3,2025-10-08
11277,79,1,4.41,1,2025-10-09
11278,79,2,57.57,0,2025-10-09
11279,79,4,1.82,11,2025-10-09
11280,79,5,3.0,5,2025-10-09
11281,79,1,3.25,1,2025-10-10
11282,79,2,131.43,0,2025-10-10
11283,79,3,7.0,2,2025-10-10
11284,79,4,1.81,11,2025-10-10
11285,79,5,5.0,3,2025-10-10
11286,79,1,13.43,3,2025-10-11
11287,79,2,111.37,0,2025-10-11
11288,79,3,5.0,3,2025-10-11
11289,79,4,0.33,23,2025-10-11
11290,79,1,12.51,3,2025-10-12
11291,79,2,90.6,0,2025-10-12
11292,79,3,6.0,3,2025-10-12
11293,79,4,1.87,10,2025-10-12
11294,79,5,1.0,10,2025-10-12
11295,79,1,1.34,0,2025-10-13
11296,79,2,142.22,0,2025-10-13
11297,79,4,0.98,15,2025-10-13
11298,79,5,4.0,4,2025-10-13
11299,79,1,19.41,4,2025-10-14
11300,79,2,43.73,0,2025-10-14
11301,79,3,7.0,2,2025-10-14
11302,79,4,0.69,18,2025-10-14
11303,79,5,1.0,10,2025-10-14
11304,79,1,14.3,3,2025-10-15
11305,79,2,39.11,0,2025-10-15
11306,79,3,5.0,3,2025-10-15
11307,79,4,1.86,11,2025-10-15
11308,79,5,3.0,5,2025-10-15
11309,79,1,1.58,0,2025-10-16
11310,79,2,11.81,1,2025-10-16
11311,79,3,2.0,7,2025-10-16
11312,79,4,1.45,12,2025-10-16
11313,79,7,1.0,2,2025-10-16
11314,79,1,2.25,0,2025-10-17
11315,79,2,137.56,0,2025-10-17
11316,79,3,3.0,5,2025-10-17
11317,79,4,1.7,11,2025-10-17
11318,79,5,5.0,3,2025-10-17
11319,79,1,10.92,2,2025-10-18
11320,79,2,175.99,0,2025-10-18
11321,79,3,6.0,3,2025-10-18
11322,79,4,0.51,20,2025-10-18
11323,79,5,1.0,10,2025-10-18
11324,79,1,10.9,2,2025-10-19
11325,79,2,62.21,0,2025-10-19
11326,79,3,9.0,2,2025-10-19
11327,79,4,0.38,22,2025-10-19
11328,79,5,1.0,10,2025-10-19
11329,79,1,2.82,1,2025-10-20
11330,79,2,77.25,0,2025-10-20
11331,79,3,8.0,2,2025-10-20
11332,79,4,0.37,22,2025-10-20
11333,79,1,1.06,0,2025-10-21
11334,79,2,86.8,0,2025-10-21
11335,79,3,10.0,2,2025-10-21
11336,79,4,0.73,17,2025-10-21
11337,79,1,18.55,4,2025-10-22
11338,79,2,163.86,0,2025-10-22
11339,79,3,7.0,2,2025-10-22
11340,79,4,1.43,12,2025-10-22
11341,79,5,1.0,10,2025-10-22
11342,79,1,16.68,3,2025-10-23
11343,79,2,118.64,0,2025-10-23
11344,79,3,7.0,2,2025-10-23
11345,79,4,1.82,11,2025-10-23
11346,79,5,4.0,4,2025-10-23
11347,79,1,12.57,3,2025-10-24
11348,79,2,54.39,0,2025-10-24
11349,79,3,6.0,3,2025-10-24
11350,79,4,0.59,19,2025-10-24
11351,79,5,4.0,4,2025-10-24
11352,79,1,15.69,3,2025-10-25
11353,79,2,126.75,0,2025-10-25
11354,79,3,7.0,2,2025-10-25
11355,79,4,0.7,18,2025-10-25
11356,79,5,3.0,5,2025-10-25
11357,79,1,16.45,3,2025-10-26
11358,79,2,51.31,0,2025-10-26
11359,79,3,1.0,10,2025-10-26
11360,79,4,1.74,11,2025-10-26
11361,79,5,1.0,10,2025-10-26
11362,79,1,8.17,2,2025-10-27
11363,79,2,67.54,0,2025-10-27
11364,79,3,9.0,2,2025-10-27
11365,79,4,1.58,12,2025-10-27
11366,79,5,5.0,3,2025-10-27
11367,79,1,11.77,2,2025-10-28
11368,79,2,132.26,0,2025-10-28
11369,79,3,6.0,3,2025-10-28
11370,79,4,0.98,15,2025-10-28
11371,79,1,8.05,2,2025-10-29
11372,79,2,169.49,0,2025-10-29
11373,79,3,3.0,5,2025-10-29
11374,79,4,1.83,11,2025-10-29
11375,79,5,4.0,4,2025-10-29
11376,79,1,15.85,3,2025-10-30
11377,79,2,72.06,0,2025-10-30
11378,79,4,0.94,15,2025-10-30
11379,79,5,1.0,10,2025-10-30
11380,79,1,3.61,1,2025-10-31
11381,79,2,116.96,0,2025-10-31
11382,79,3,5.0,3,2025-10-31
11383,79,4,1.45,12,2025-10-31
11384,79,1,13.19,3,2025-11-01
11385,79,2,12.52,1,2025-11-01
11386,79,3,5.0,3,2025-11-01
11387,79,4,1.22,14,2025-11-01
11388,79,5,3.0,5,2025-11-01
11389,79,1,8.1,2,2025-11-02
11390,79,2,35.56,0,2025-11-02
11391,79,3,1.0,10,2025-11-02
11392,79,4,1.19,14,2025-11-02
11393,79,5,1.0,10,2025-11-02
11394,79,1,6.55,1,2025-11-03
11395,79,2,77.65,0,2025-11-03
11396,79,3,7.0,2,2025-11-03
11397,79,4,1.58,12,2025-11-03
11398,79,1,13.64,3,2025-11-04
11399,79,2,49.99,0,2025-11-04
11400,79,3,9.0,2,2025-11-04
11401,79,4,1.34,13,2025-11-04
11402,79,5,2.0,7,2025-11-04
11403,79,1,19.06,4,2025-11-05
11404,79,2,31.57,0,2025-11-05
11405,79,4,1.75,11,2025-11-05
11406,79,1,4.6,1,2025-11-06
11407,79,2,153.1,0,2025-11-06
11408,79,3,6.0,3,2025-11-06
11409,79,4,1.96,10,2025-11-06
11410,79,5,4.0,4,2025-11-06
11411,80,1,19.38,4,2025-10-08
11412,80,2,120.22,0,2025-10-08
11413,80,3,4.0,4,2025-10-08
11414,80,4,1.8,11,2025-10-08
11415,80,5,2.0,7,2025-10-08
11416,80,1,11.07,2,2025-10-09
11417,80,2,21.22,0,2025-10-09
11418,80,3,1.0,10,2025-10-09
11419,80,4,0.78,17,2025-10-09
11420,80,5,3.0,5,2025-10-09
11421,80,1,19.25,4,2025-10-10
11422,80,2,137.7,0,2025-10-10
11423,80,4,1.48,12,2025-10-10
11424,80,5,3.0,5,2025-10-10
11425,80,1,4.71,1,2025-10-11
11426,80,2,102.47,0,2025-10-11
11427,80,3,7.0,2,2025-10-11
11428,80,4,0.96,15,2025-10-11
11429,80,5,1.0,10,2025-10-11
11430,80,1,3.74,1,2025-10-12
11431,80,2,168.76,0,2025-10-12
11432,80,3,7.0,2,2025-10-12
11433,80,4,0.77,17,2025-10-12
11434,80,1,12.56,3,2025-10-13
11435,80,2,175.47,0,2025-10-13
11436,80,3,7.0,2,2025-10-13
11437,80,4,1.34,13,2025-10-13
11438,80,5,3.0,5,2025-10-13
11439,80,1,12.47,2,2025-10-14
11440,80,2,165.6,0,2025-10-14
11441,80,3,8.0,2,2025-10-14
11442,80,4,1.15,14,2025-10-14
11443,80,5,1.0,10,2025-10-14
11444,80,1,10.32,2,2025-10-15
11445,80,2,43.35,0,2025-10-15
11446,80,4,1.64,11,2025-10-15
11447,80,5,4.0,4,2025-10-15
11448,80,1,7.97,2,2025-10-16
11449,80,2,41.66,0,2025-10-16
11450,80,3,10.0,2,2025-10-16
11451,80,4,1.65,11,2025-10-16
11452,80,5,2.0,7,2025-10-16
11453,80,1,0.6,0,2025-10-17
11454,80,2,162.1,0,2025-10-17
11455,80,3,5.0,3,2025-10-17
11456,80,4,1.58,12,2025-10-17
11457,80,5,3.0,5,2025-10-17
11458,80,1,13.71,3,2025-10-18
11459,80,2,106.76,0,2025-10-18
11460,80,4,1.44,12,2025-10-18
11461,80,5,1.0,10,2025-10-18
11462,80,1,15.57,3,2025-10-19
11463,80,2,68.25,0,2025-10-19
11464,80,3,5.0,3,2025-10-19
11465,80,4,0.76,17,2025-10-19
11466,80,5,1.0,10,2025-10-19
11467,80,1,11.87,2,2025-10-20
11468,80,2,43.34,0,2025-10-20
11469,80,3,5.0,3,2025-10-20
11470,80,4,1.7,11,2025-10-20
11471,80,5,4.0,4,2025-10-20
11472,80,1,12.68,3,2025-10-21
11473,80,2,32.63,0,2025-10-21
11474,80,3,8.0,2,2025-10-21
11475,80,4,1.56,12,2025-10-21
11476,80,5,2.0,7,2025-10-21
11477,80,1,4.44,1,2025-10-22
11478,80,2,169.9,0,2025-10-22
11479,80,3,8.0,2,2025-10-22
11480,80,4,1.93,10,2025-10-22
11481,80,5,4.0,4,2025-10-22
11482,80,1,3.29,1,2025-10-23
11483,80,2,23.53,0,2025-10-23
11484,80,3,10.0,2,2025-10-23
11485,80,4,1.86,10,2025-10-23
11486,80,5,1.0,10,2025-10-23
11487,80,1,19.79,4,2025-10-24
11488,80,2,92.16,0,2025-10-24
11489,80,3,5.0,3,2025-10-24
11490,80,4,0.96,15,2025-10-24
11491,80,5,4.0,4,2025-10-24
11492,80,1,4.43,1,2025-10-25
11493,80,2,128.08,0,2025-10-25
11494,80,3,5.0,3,2025-10-25
11495,80,4,1.2,14,2025-10-25
11496,80,5,5.0,3,2025-10-25
11497,80,1,19.83,4,2025-10-26
11498,80,2,95.76,0,2025-10-26
11499,80,3,8.0,2,2025-10-26
11500,80,4,1.51,12,2025-10-26
11501,80,5,2.0,7,2025-10-26
11502,80,1,9.79,2,2025-10-27
11503,80,2,54.68,0,2025-10-27
11504,80,3,6.0,3,2025-10-27
11505,80,4,1.91,10,2025-10-27
11506,80,5,4.0,4,2025-10-27
11507,80,1,15.12,3,2025-10-28
11508,80,2,141.41,0,2025-10-28
11509,80,3,4.0,4,2025-10-28
11510,80,4,1.7,11,2025-10-28
11511,80,5,1.0,10,2025-10-28
11512,80,6,1.0,1,2025-10-28
11513,80,1,12.46,2,2025-10-29
11514,80,2,159.22,0,2025-10-29
11515,80,3,8.0,2,2025-10-29
11516,80,4,1.7,11,2025-10-29
11517,80,1,9.62,2,2025-10-30
11518,80,2,92.32,0,2025-10-30
11519,80,4,0.64,18,2025-10-30
11520,80,5,5.0,3,2025-10-30
11521,80,1,15.87,3,2025-10-31
11522,80,2,24.62,0,2025-10-31
11523,80,3,5.0,3,2025-10-31
11524,80,4,0.66,18,2025-10-31
11525,80,5,2.0,7,2025-10-31
11526,80,1,2.15,0,2025-11-01
11527,80,2,150.69,0,2025-11-01
11528,80,3,3.0,5,2025-11-01
11529,80,4,0.48,20,2025-11-01
11530,80,5,5.0,3,2025-11-01
11531,80,1,4.29,1,2025-11-02
11532,80,2,81.31,0,2025-11-02
11533,80,3,8.0,2,2025-11-02
11534,80,4,0.47,20,2025-11-02
11535,80,5,3.0,5,2025-11-02
11536,80,1,0.32,0,2025-11-03
11537,80,2,115.53,0,2025-11-03
11538,80,3,2.0,7,2025-11-03
11539,80,4,1.49,12,2025-11-03
11540,80,5,5.0,3,2025-11-03
11541,80,1,15.4,3,2025-11-04
11542,80,2,24.81,0,2025-11-04
11543,80,3,5.0,3,2025-11-04
11544,80,4,0.6,19,2025-11-04
11545,80,5,3.0,5,2025-11-04
11546,80,1,2.44,0,2025-11-05
11547,80,2,110.59,0,2025-11-05
11548,80,3,7.0,2,2025-11-05
11549,80,4,1.25,13,2025-11-05
11550,80,5,4.0,4,2025-11-05
11551,80,1,9.56,2,2025-11-06
11552,80,2,56.19,0,2025-11-06
11553,80,3,2.0,7,2025-11-06
11554,80,4,0.7,18,2025-11-06
11555,80,5,4.0,4,2025-11-06
11556,81,1,6.97,1,2025-10-08
11557,81,2,37.67,0,2025-10-08
11558,81,3,2.0,7,2025-10-08
11559,81,4,1.89,10,2025-10-08
11560,81,5,4.0,4,2025-10-08
11561,81,1,8.56,2,2025-10-09
11562,81,2,19.92,0,2025-10-09
11563,81,3,5.0,3,2025-10-09
11564,81,4,1.77,11,2025-10-09
11565,81,5,4.0,4,2025-10-09
11566,81,1,9.0,2,2025-10-10
11567,81,2,85.17,0,2025-10-10
11568,81,3,4.0,4,2025-10-10
11569,81,4,1.77,11,2025-10-10
11570,81,5,1.0,10,2025-10-10
11571,81,1,6.75,1,2025-10-11
11572,81,2,135.94,0,2025-10-11
11573,81,3,10.0,2,2025-10-11
11574,81,4,0.78,17,2025-10-11
11575,81,5,5.0,3,2025-10-11
11576,81,1,19.29,4,2025-10-12
11577,81,2,145.42,0,2025-10-12
11578,81,3,5.0,3,2025-10-12
11579,81,4,1.64,11,2025-10-12
11580,81,5,4.0,4,2025-10-12
11581,81,1,6.09,1,2025-10-13
11582,81,2,114.45,0,2025-10-13
11583,81,3,1.0,10,2025-10-13
11584,81,4,1.94,10,2025-10-13
11585,81,5,5.0,3,2025-10-13
11586,81,1,2.72,1,2025-10-14
11587,81,2,154.67,0,2025-10-14
11588,81,4,0.37,22,2025-10-14
11589,81,5,2.0,7,2025-10-14
11590,81,1,12.95,3,2025-10-15
11591,81,2,49.46,0,2025-10-15
11592,81,3,3.0,5,2025-10-15
11593,81,4,0.52,20,2025-10-15
11594,81,1,1.38,0,2025-10-16
11595,81,2,10.95,1,2025-10-16
11596,81,3,5.0,3,2025-10-16
11597,81,4,1.12,14,2025-10-16
11598,81,5,4.0,4,2025-10-16
11599,81,1,11.11,2,2025-10-17
11600,81,2,40.97,0,2025-10-17
11601,81,3,1.0,10,2025-10-17
11602,81,4,0.78,17,2025-10-17
11603,81,5,2.0,7,2025-10-17
11604,81,1,7.66,2,2025-10-18
11605,81,2,109.69,0,2025-10-18
11606,81,3,7.0,2,2025-10-18
11607,81,4,0.54,19,2025-10-18
11608,81,5,5.0,3,2025-10-18
11609,81,1,8.98,2,2025-10-19
11610,81,2,118.34,0,2025-10-19
11611,81,3,7.0,2,2025-10-19
11612,81,4,1.52,12,2025-10-19
11613,81,5,2.0,7,2025-10-19
11614,81,1,0.13,0,2025-10-20
11615,81,2,72.27,0,2025-10-20
11616,81,3,8.0,2,2025-10-20
11617,81,4,1.97,10,2025-10-20
11618,81,5,5.0,3,2025-10-20
11619,81,1,4.18,1,2025-10-21
11620,81,2,172.98,0,2025-10-21
11621,81,3,8.0,2,2025-10-21
11622,81,4,0.67,18,2025-10-21
11623,81,5,1.0,10,2025-10-21
11624,81,1,2.12,0,2025-10-22
11625,81,2,32.73,0,2025-10-22
11626,81,3,1.0,10,2025-10-22
11627,81,4,0.51,20,2025-10-22
11628,81,5,4.0,4,2025-10-22
11629,81,1,0.14,0,2025-10-23
11630,81,2,61.83,0,2025-10-23
11631,81,3,1.0,10,2025-10-23
11632,81,4,0.4,21,2025-10-23
11633,81,5,5.0,3,2025-10-23
11634,81,6,1.0,1,2025-10-23
11635,81,1,4.89,1,2025-10-24
11636,81,2,54.61,0,2025-10-24
11637,81,3,2.0,7,2025-10-24
11638,81,4,0.65,18,2025-10-24
11639,81,5,4.0,4,2025-10-24
11640,81,7,1.0,2,2025-10-24
11641,81,1,3.3,1,2025-10-25
11642,81,2,90.18,0,2025-10-25
11643,81,3,8.0,2,2025-10-25
11644,81,4,1.5,12,2025-10-25
11645,81,5,5.0,3,2025-10-25
11646,81,1,18.0,4,2025-10-26
11647,81,2,91.61,0,2025-10-26
11648,81,3,5.0,3,2025-10-26
11649,81,4,0.74,17,2025-10-26
11650,81,5,2.0,7,2025-10-26
11651,81,1,2.71,1,2025-10-27
11652,81,2,36.31,0,2025-10-27
11653,81,3,9.0,2,2025-10-27
11654,81,4,1.9,10,2025-10-27
11655,81,5,2.0,7,2025-10-27
11656,81,1,16.33,3,2025-10-28
11657,81,2,155.33,0,2025-10-28
11658,81,3,7.0,2,2025-10-28
11659,81,4,0.95,15,2025-10-28
11660,81,5,5.0,3,2025-10-28
11661,81,1,7.85,2,2025-10-29
11662,81,2,103.39,0,2025-10-29
11663,81,3,2.0,7,2025-10-29
11664,81,4,1.52,12,2025-10-29
11665,81,1,9.14,2,2025-10-30
11666,81,2,46.56,0,2025-10-30
11667,81,3,7.0,2,2025-10-30
11668,81,4,1.64,11,2025-10-30
11669,81,5,5.0,3,2025-10-30
11670,81,1,11.65,2,2025-10-31
11671,81,2,41.65,0,2025-10-31
11672,81,4,0.85,16,2025-10-31
11673,81,5,1.0,10,2025-10-31
11674,81,1,18.19,4,2025-11-01
11675,81,2,46.4,0,2025-11-01
11676,81,3,6.0,3,2025-11-01
11677,81,4,1.8,11,2025-11-01
11678,81,1,13.14,3,2025-11-02
11679,81,2,109.48,0,2025-11-02
11680,81,3,10.0,2,2025-11-02
11681,81,4,0.82,17,2025-11-02
11682,81,5,4.0,4,2025-11-02
11683,81,1,3.33,1,2025-11-03
11684,81,2,121.06,0,2025-11-03
11685,81,3,3.0,5,2025-11-03
11686,81,4,1.64,11,2025-11-03
11687,81,5,4.0,4,2025-11-03
11688,81,1,6.16,1,2025-11-04
11689,81,2,81.04,0,2025-11-04
11690,81,3,7.0,2,2025-11-04
11691,81,4,1.53,12,2025-11-04
11692,81,5,3.0,5,2025-11-04
11693,81,1,4.38,1,2025-11-05
11694,81,2,147.4,0,2025-11-05
11695,81,3,4.0,4,2025-11-05
11696,81,4,0.72,17,2025-11-05
11697,81,1,5.08,1,2025-11-06
11698,81,2,147.83,0,2025-11-06
11699,81,3,7.0,2,2025-11-06
11700,81,4,1.34,13,2025-11-06
11701,81,5,5.0,3,2025-11-06
11702,82,1,12.07,2,2025-10-08
11703,82,2,154.15,0,2025-10-08
11704,82,3,9.0,2,2025-10-08
11705,82,4,1.05,15,2025-10-08
11706,82,5,1.0,10,2025-10-08
11707,82,1,3.24,1,2025-10-09
11708,82,2,66.29,0,2025-10-09
11709,82,3,10.0,2,2025-10-09
11710,82,4,1.83,11,2025-10-09
11711,82,5,3.0,5,2025-10-09
11712,82,1,14.38,3,2025-10-10
11713,82,2,46.42,0,2025-10-10
11714,82,3,5.0,3,2025-10-10
11715,82,4,0.54,20,2025-10-10
11716,82,5,4.0,4,2025-10-10
11717,82,1,2.61,1,2025-10-11
11718,82,2,14.77,1,2025-10-11
11719,82,3,10.0,2,2025-10-11
11720,82,4,1.58,12,2025-10-11
11721,82,1,14.58,3,2025-10-12
11722,82,2,133.44,0,2025-10-12
11723,82,4,1.23,13,2025-10-12
11724,82,5,1.0,10,2025-10-12
11725,82,1,15.22,3,2025-10-13
11726,82,2,93.12,0,2025-10-13
11727,82,3,10.0,2,2025-10-13
11728,82,4,1.8,11,2025-10-13
11729,82,5,4.0,4,2025-10-13
11730,82,1,8.77,2,2025-10-14
11731,82,2,126.21,0,2025-10-14
11732,82,3,5.0,3,2025-10-14
11733,82,4,1.43,12,2025-10-14
11734,82,5,2.0,7,2025-10-14
11735,82,1,7.89,2,2025-10-15
11736,82,2,20.35,0,2025-10-15
11737,82,4,0.64,18,2025-10-15
11738,82,5,2.0,7,2025-10-15
11739,82,1,7.76,2,2025-10-16
11740,82,2,23.94,0,2025-10-16
11741,82,3,9.0,2,2025-10-16
11742,82,4,1.75,11,2025-10-16
11743,82,5,4.0,4,2025-10-16
11744,82,1,6.94,1,2025-10-17
11745,82,2,158.21,0,2025-10-17
11746,82,3,3.0,5,2025-10-17
11747,82,4,1.78,11,2025-10-17
11748,82,5,4.0,4,2025-10-17
11749,82,1,0.46,0,2025-10-18
